path,rel_path,label,label_name,pair,generator_id,benchmark,missing
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-RY8EuEgedY-Scene-024.mp4,Pair1\vript\vript\-RY8EuEgedY-Scene-024.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\00548___3fioM7OJbHM.6_2.mp4,Pair2\hd_vg_130m\hd_vg_130m\00548___3fioM7OJbHM.6_2.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-wBRFI1bqXE-Scene-062.mp4,Pair1\vript\vript\-wBRFI1bqXE-Scene-062.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-SilAqrDTw8-Scene-062.mp4,Pair1\vript\vript\-SilAqrDTw8-Scene-062.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\svd\svd\09691___a group of geisha dolls sitting on a bamboo pole.mp4,Pair2\svd\svd\09691___a group of geisha dolls sitting on a bamboo pole.mp4,1,fake,Pair2,svd,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-7510c4f9-8079-571a-b400-71e6e82a225b.mp4,Pair1\t2vz\t2vz\t2vz-7510c4f9-8079-571a-b400-71e6e82a225b.mp4,1,fake,Pair1,t2vz,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-4b8e1b54-4f2b-59ec-ad4e-f60c6d6639ce.mp4,Pair1\ms\ms\ms-4b8e1b54-4f2b-59ec-ad4e-f60c6d6639ce.mp4,1,fake,Pair1,ms,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\11424___EZr_THYPtXU.1_1.mp4,Pair2\hd_vg_130m\hd_vg_130m\11424___EZr_THYPtXU.1_1.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-c88ZCPF10M-Scene-232.mp4,Pair1\vript\vript\-c88ZCPF10M-Scene-232.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-ba73da46-9e5c-5739-abef-c90fe2406aea.mp4,Pair1\t2vz\t2vz\t2vz-ba73da46-9e5c-5739-abef-c90fe2406aea.mp4,1,fake,Pair1,t2vz,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-2de502f9-15f8-5091-b937-972cf561c94a.mp4,Pair1\pika\pika\pika-2de502f9-15f8-5091-b937-972cf561c94a.mp4,1,fake,Pair1,pika,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vc2\vc2\vc-ed3a73af-7a1d-529c-9cd3-a6d5a43e06d1.mp4,Pair1\vc2\vc2\vc-ed3a73af-7a1d-529c-9cd3-a6d5a43e06d1.mp4,1,fake,Pair1,vc2,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-3726faf1-874e-5a95-8b2f-87b7e04766a7.mp4,Pair1\ms\ms\ms-3726faf1-874e-5a95-8b2f-87b7e04766a7.mp4,1,fake,Pair1,ms,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-TPF9fnqZXk-Scene-037.mp4,Pair1\vript\vript\-TPF9fnqZXk-Scene-037.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vc2\vc2\vc-807ec19f-d33e-5059-8aa2-877ca8f7c20f.mp4,Pair1\vc2\vc2\vc-807ec19f-d33e-5059-8aa2-877ca8f7c20f.mp4,1,fake,Pair1,vc2,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\01415___a news anchor is standing in front of a set of stairs.mp4,Pair2\musev\musev\01415___a news anchor is standing in front of a set of stairs.mp4,1,fake,Pair2,musev,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-8DcaBhYbHI-Scene-077.mp4,Pair1\vript\vript\-8DcaBhYbHI-Scene-077.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\13433___a refrigerator filled with eggs and milk.mp4,Pair2\cogvideo\cogvideo\13433___a refrigerator filled with eggs and milk.mp4,1,fake,Pair2,cogvideo,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-9IXrnrORYU-Scene-039.mp4,Pair1\vript\vript\-9IXrnrORYU-Scene-039.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\03205___-oOTYyny5VI.21_1.mp4,Pair2\hd_vg_130m\hd_vg_130m\03205___-oOTYyny5VI.21_1.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-1RsCsSKt7A-Scene-067.mp4,Pair1\vript\vript\-1RsCsSKt7A-Scene-067.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-7510c4f9-8079-571a-b400-71e6e82a225b.mp4,Pair1\pika\pika\pika-7510c4f9-8079-571a-b400-71e6e82a225b.mp4,1,fake,Pair1,pika,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\11426___Hc6FBa0EWp8.4_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\11426___Hc6FBa0EWp8.4_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\08801___5afrtpsmz5M.16_1.mp4,Pair2\hd_vg_130m\hd_vg_130m\08801___5afrtpsmz5M.16_1.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vc2\vc2\vc-b186afc4-3c50-566e-8091-11c41ac75c2b.mp4,Pair1\vc2\vc2\vc-b186afc4-3c50-566e-8091-11c41ac75c2b.mp4,1,fake,Pair1,vc2,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\13739___DfCaemLAfVE.18_1.mp4,Pair2\hd_vg_130m\hd_vg_130m\13739___DfCaemLAfVE.18_1.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-C1-SRVKuBg-Scene-005.mp4,Pair1\vript\vript\-C1-SRVKuBg-Scene-005.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-ff2b6437-8e05-5974-948a-46e35895dc41.mp4,Pair1\ms\ms\ms-ff2b6437-8e05-5974-948a-46e35895dc41.mp4,1,fake,Pair1,ms,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\svd\svd\07648___a fire pit that is on the ground.mp4,Pair2\svd\svd\07648___a fire pit that is on the ground.mp4,1,fake,Pair2,svd,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-tD02vztV6g-Scene-061.mp4,Pair1\vript\vript\-tD02vztV6g-Scene-061.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-T8OEzoW-Aw-Scene-128.mp4,Pair1\vript\vript\-T8OEzoW-Aw-Scene-128.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\12970___a close up of a bunch of craft supplies.mp4,Pair2\cogvideo\cogvideo\12970___a close up of a bunch of craft supplies.mp4,1,fake,Pair2,cogvideo,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\svd\svd\07170___a news anchor is standing in front of a plane.mp4,Pair2\svd\svd\07170___a news anchor is standing in front of a plane.mp4,1,fake,Pair2,svd,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\07235___A6wZq_PeD4Y.11_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\07235___A6wZq_PeD4Y.11_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-d878522c-5d22-5769-a99d-8a03bdecf654.mp4,Pair1\ms\ms\ms-d878522c-5d22-5769-a99d-8a03bdecf654.mp4,1,fake,Pair1,ms,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\08731___6owe8huyFS0.0_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\08731___6owe8huyFS0.0_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\03015___a box of a toy ice cream maker for kids.mp4,Pair2\cogvideo\cogvideo\03015___a box of a toy ice cream maker for kids.mp4,1,fake,Pair2,cogvideo,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\03835___0UsIv4bnX5M.6_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\03835___0UsIv4bnX5M.6_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\11555___a girl sitting on the ground looking at her cell phone.mp4,Pair2\mora\mora\11555___a girl sitting on the ground looking at her cell phone.mp4,1,fake,Pair2,mora,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-Hpg214Kk_U-Scene-012.mp4,Pair1\vript\vript\-Hpg214Kk_U-Scene-012.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\svd\svd\07924___a large group of fish swimming in a blue ocean.mp4,Pair2\svd\svd\07924___a large group of fish swimming in a blue ocean.mp4,1,fake,Pair2,svd,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-8vE8JrxABo-Scene-035.mp4,Pair1\vript\vript\-8vE8JrxABo-Scene-035.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\06502___8_PcURNK_ss.19_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\06502___8_PcURNK_ss.19_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\03114___1Oupzn1YvAE.14_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\03114___1Oupzn1YvAE.14_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\08151___a picture of a tall building with a blue sky in the background.mp4,Pair2\musev\musev\08151___a picture of a tall building with a blue sky in the background.mp4,1,fake,Pair2,musev,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-P2rqYVqLhM-Scene-037.mp4,Pair1\vript\vript\-P2rqYVqLhM-Scene-037.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\10898___EVfpBLsXM9g.4_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\10898___EVfpBLsXM9g.4_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-NRpuiOcclo-Scene-035.mp4,Pair1\vript\vript\-NRpuiOcclo-Scene-035.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\04974___AZD64PPFkn0.25_1.mp4,Pair2\hd_vg_130m\hd_vg_130m\04974___AZD64PPFkn0.25_1.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\04pOrJ3GnOM-Scene-022.mp4,Pair1\vript\vript\04pOrJ3GnOM-Scene-022.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\03457___4NGA1cLWqzQ.10_4.mp4,Pair2\hd_vg_130m\hd_vg_130m\03457___4NGA1cLWqzQ.10_4.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vc2\vc2\vc-426d9667-3ab8-5792-9634-aa99a5c2be26.mp4,Pair1\vc2\vc2\vc-426d9667-3ab8-5792-9634-aa99a5c2be26.mp4,1,fake,Pair1,vc2,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\00469___a cartoon character standing next to a dog.mp4,Pair2\cogvideo\cogvideo\00469___a cartoon character standing next to a dog.mp4,1,fake,Pair2,cogvideo,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\svd\svd\08954___a news story about a church in north austin.mp4,Pair2\svd\svd\08954___a news story about a church in north austin.mp4,1,fake,Pair2,svd,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\02320___a speedometer with the word scotty written on it.mp4,Pair2\mora\mora\02320___a speedometer with the word scotty written on it.mp4,1,fake,Pair2,mora,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\07076___6HJCB2sU69w.17_3.mp4,Pair2\hd_vg_130m\hd_vg_130m\07076___6HJCB2sU69w.17_3.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\08531___Bf-DNUSv2NM.5_1.mp4,Pair2\hd_vg_130m\hd_vg_130m\08531___Bf-DNUSv2NM.5_1.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-Tznlx878UU-Scene-288.mp4,Pair1\vript\vript\-Tznlx878UU-Scene-288.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\07001___a close up of a white umbrella.mp4,Pair2\musev\musev\07001___a close up of a white umbrella.mp4,1,fake,Pair2,musev,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\00065___2PCwnCC5Sw0.1_3.mp4,Pair2\hd_vg_130m\hd_vg_130m\00065___2PCwnCC5Sw0.1_3.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\svd\svd\03042___a couple of speed boats in the ocean.mp4,Pair2\svd\svd\03042___a couple of speed boats in the ocean.mp4,1,fake,Pair2,svd,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-a48b75cf-0aba-57f5-99ec-7a8ca28edaee.mp4,Pair1\t2vz\t2vz\t2vz-a48b75cf-0aba-57f5-99ec-7a8ca28edaee.mp4,1,fake,Pair1,t2vz,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-gwzJWXvJuo-Scene-010.mp4,Pair1\vript\vript\-gwzJWXvJuo-Scene-010.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-9LBAHo_5Zc-Scene-020.mp4,Pair1\vript\vript\-9LBAHo_5Zc-Scene-020.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\07171___7h31FF5lbWw.1_1.mp4,Pair2\hd_vg_130m\hd_vg_130m\07171___7h31FF5lbWw.1_1.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-BDQmaMlb2g-Scene-014.mp4,Pair1\vript\vript\-BDQmaMlb2g-Scene-014.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\00184___2-UK61Str2w.14_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\00184___2-UK61Str2w.14_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vc2\vc2\vc-25580f7b-c375-508d-9bb3-0cb7e318744a.mp4,Pair1\vc2\vc2\vc-25580f7b-c375-508d-9bb3-0cb7e318744a.mp4,1,fake,Pair1,vc2,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\svd\svd\07585___a doll sitting on a chair in a room.mp4,Pair2\svd\svd\07585___a doll sitting on a chair in a room.mp4,1,fake,Pair2,svd,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\07648___a fire pit that is on the ground.mp4,Pair2\musev\musev\07648___a fire pit that is on the ground.mp4,1,fake,Pair2,musev,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-bvYuskY0ZQ-Scene-014.mp4,Pair1\vript\vript\-bvYuskY0ZQ-Scene-014.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-1o0lgzDaig-Scene-046.mp4,Pair1\vript\vript\-1o0lgzDaig-Scene-046.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-70770d2b-1dab-5c0e-935c-12fc3779bf06.mp4,Pair1\ms\ms\ms-70770d2b-1dab-5c0e-935c-12fc3779bf06.mp4,1,fake,Pair1,ms,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\007EvOaWFOA-Scene-005.mp4,Pair1\vript\vript\007EvOaWFOA-Scene-005.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-3UrpyzrrB8-Scene-019.mp4,Pair1\vript\vript\-3UrpyzrrB8-Scene-019.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vc2\vc2\vc-a8e00099-b278-55d0-bfff-0011efad5914.mp4,Pair1\vc2\vc2\vc-a8e00099-b278-55d0-bfff-0011efad5914.mp4,1,fake,Pair1,vc2,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\13026___CYYAIeG_DiY.0_1.mp4,Pair2\hd_vg_130m\hd_vg_130m\13026___CYYAIeG_DiY.0_1.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\11079___FU0gjrzvGbs.7_2.mp4,Pair2\hd_vg_130m\hd_vg_130m\11079___FU0gjrzvGbs.7_2.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-c9b2959a-0cce-5df3-90e3-e0a70895dd77.mp4,Pair1\pika\pika\pika-c9b2959a-0cce-5df3-90e3-e0a70895dd77.mp4,1,fake,Pair1,pika,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\10869___EOIkR5KZnWc.14_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\10869___EOIkR5KZnWc.14_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\073BMGVWan0-Scene-061.mp4,Pair1\vript\vript\073BMGVWan0-Scene-061.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-20ae02c0-bf3c-51f6-8382-5e54799ede52.mp4,Pair1\t2vz\t2vz\t2vz-20ae02c0-bf3c-51f6-8382-5e54799ede52.mp4,1,fake,Pair1,t2vz,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\11161___ExP65Wf15AY.5_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\11161___ExP65Wf15AY.5_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-c88ZCPF10M-Scene-023.mp4,Pair1\vript\vript\-c88ZCPF10M-Scene-023.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-Tznlx878UU-Scene-388.mp4,Pair1\vript\vript\-Tznlx878UU-Scene-388.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\12332___an empty aquarium with three lights on it.mp4,Pair2\mora\mora\12332___an empty aquarium with three lights on it.mp4,1,fake,Pair2,mora,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\047cdginMOo-Scene-010.mp4,Pair1\vript\vript\047cdginMOo-Scene-010.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\03162___1ADYm5M9bUA.4_4.mp4,Pair2\hd_vg_130m\hd_vg_130m\03162___1ADYm5M9bUA.4_4.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-e35c583d-5dfe-5ba8-a937-5a1b5548a63f.mp4,Pair1\pika\pika\pika-e35c583d-5dfe-5ba8-a937-5a1b5548a63f.mp4,1,fake,Pair1,pika,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-08d9a859-f62c-59bc-9fe7-89464deaa706.mp4,Pair1\pika\pika\pika-08d9a859-f62c-59bc-9fe7-89464deaa706.mp4,1,fake,Pair1,pika,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-21a72913-48de-5e80-85bf-da10c639ab49.mp4,Pair1\pika\pika\pika-21a72913-48de-5e80-85bf-da10c639ab49.mp4,1,fake,Pair1,pika,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-gPTO0COLL4-Scene-030.mp4,Pair1\vript\vript\-gPTO0COLL4-Scene-030.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\11771___a close up of the front wheel of a silver car.mp4,Pair2\cogvideo\cogvideo\11771___a close up of the front wheel of a silver car.mp4,1,fake,Pair2,cogvideo,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\13288___a small animal inside of a glass enclosure.mp4,Pair2\mora\mora\13288___a small animal inside of a glass enclosure.mp4,1,fake,Pair2,mora,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\04197___4M9BITr1zhg.0_1.mp4,Pair2\hd_vg_130m\hd_vg_130m\04197___4M9BITr1zhg.0_1.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\00646___3UkkuZ_tl-M.1_3.mp4,Pair2\hd_vg_130m\hd_vg_130m\00646___3UkkuZ_tl-M.1_3.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\08927___9TeGPKAhJNc.3_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\08927___9TeGPKAhJNc.3_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\svd\svd\08003___an airplane flying through a clear blue sky.mp4,Pair2\svd\svd\08003___an airplane flying through a clear blue sky.mp4,1,fake,Pair2,svd,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-2de502f9-15f8-5091-b937-972cf561c94a.mp4,Pair1\ms\ms\ms-2de502f9-15f8-5091-b937-972cf561c94a.mp4,1,fake,Pair1,ms,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-15d13bf9-a053-5dfe-a244-32086ec1c77b.mp4,Pair1\pika\pika\pika-15d13bf9-a053-5dfe-a244-32086ec1c77b.mp4,1,fake,Pair1,pika,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\svd\svd\13629___a sign on top of a pile of wood.mp4,Pair2\svd\svd\13629___a sign on top of a pile of wood.mp4,1,fake,Pair2,svd,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\13793___ClZUa-Eo4CI.0_6.mp4,Pair2\hd_vg_130m\hd_vg_130m\13793___ClZUa-Eo4CI.0_6.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-H22U5yUnqM-Scene-046.mp4,Pair1\vript\vript\-H22U5yUnqM-Scene-046.mp4,0,real,Pair1,vript,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\11137___a clock with the words amazon's uniform design for echo echo echo echo echo echo echo echo echo echo echo echo echo echo echo echo echo echo echo.mp4,Pair2\mora\mora\11137___a clock with the words amazon's uniform design for echo echo echo echo echo echo echo echo echo echo echo echo echo echo echo echo echo echo echo.mp4,1,fake,Pair2,mora,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\06819___a table topped with ingredients for a cake.mp4,Pair2\mora\mora\06819___a table topped with ingredients for a cake.mp4,1,fake,Pair2,mora,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\01072___a baseball player wearing a chicago cubs uniform.mp4,Pair2\musev\musev\01072___a baseball player wearing a chicago cubs uniform.mp4,1,fake,Pair2,musev,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\06697___8l03LGSaOdQ.1_3.mp4,Pair2\hd_vg_130m\hd_vg_130m\06697___8l03LGSaOdQ.1_3.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\hd_vg_130m\hd_vg_130m\02576___3BMFb2gc6Ac.4_0.mp4,Pair2\hd_vg_130m\hd_vg_130m\02576___3BMFb2gc6Ac.4_0.mp4,0,real,Pair2,hd_vg_130m,GenVidBench,False
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vript\vript\-kCIAWaqThs-Scene-036.mp4,Pair1\vript\vript\-kCIAWaqThs-Scene-036.mp4,0,real,Pair1,vript,GenVidBench,False
