path,rel_path,label,label_name,pair,generator_id,benchmark,missing,content_path,target
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-807ec19f-d33e-5059-8aa2-877ca8f7c20f.mp4,Pair1\t2vz\t2vz\t2vz-807ec19f-d33e-5059-8aa2-877ca8f7c20f.mp4,1,fake,Pair1,t2vz,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair1_t2vz_t2vz_t2vz-807ec19f-d33e-5059-8aa2-877ca8f7c20f.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\08843___four different types of iphone iphone iphone iphone iphone iphone iphone iphone iph.mp4,Pair2\cogvideo\cogvideo\08843___four different types of iphone iphone iphone iphone iphone iphone iphone iphone iph.mp4,1,fake,Pair2,cogvideo,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair2_cogvideo_cogvideo_08843__four_different_types_of_iphone_iphone_iphone_iphone_iphone_iphone_iphone_iphone_iph.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-ff2b6437-8e05-5974-948a-46e35895dc41.mp4,Pair1\t2vz\t2vz\t2vz-ff2b6437-8e05-5974-948a-46e35895dc41.mp4,1,fake,Pair1,t2vz,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair1_t2vz_t2vz_t2vz-ff2b6437-8e05-5974-948a-46e35895dc41.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-015b6972-c260-5220-9166-33f0d10c2ce8.mp4,Pair1\t2vz\t2vz\t2vz-015b6972-c260-5220-9166-33f0d10c2ce8.mp4,1,fake,Pair1,t2vz,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair1_t2vz_t2vz_t2vz-015b6972-c260-5220-9166-33f0d10c2ce8.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\13364___a cartoon character wearing a yellow shirt and red tie.mp4,Pair2\musev\musev\13364___a cartoon character wearing a yellow shirt and red tie.mp4,1,fake,Pair2,musev,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair2_musev_musev_13364__a_cartoon_character_wearing_a_yellow_shirt_and_red_tie.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\svd\svd\01072___a baseball player wearing a chicago cubs uniform.mp4,Pair2\svd\svd\01072___a baseball player wearing a chicago cubs uniform.mp4,1,fake,Pair2,svd,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair2_svd_svd_01072__a_baseball_player_wearing_a_chicago_cubs_uniform.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-015b6972-c260-5220-9166-33f0d10c2ce8.mp4,Pair1\pika\pika\pika-015b6972-c260-5220-9166-33f0d10c2ce8.mp4,1,fake,Pair1,pika,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair1_pika_pika_pika-015b6972-c260-5220-9166-33f0d10c2ce8.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-426d9667-3ab8-5792-9634-aa99a5c2be26.mp4,Pair1\ms\ms\ms-426d9667-3ab8-5792-9634-aa99a5c2be26.mp4,1,fake,Pair1,ms,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair1_ms_ms_ms-426d9667-3ab8-5792-9634-aa99a5c2be26.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-d5614d82-b71b-59a9-997f-6410624cb493.mp4,Pair1\t2vz\t2vz\t2vz-d5614d82-b71b-59a9-997f-6410624cb493.mp4,1,fake,Pair1,t2vz,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair1_t2vz_t2vz_t2vz-d5614d82-b71b-59a9-997f-6410624cb493.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\08787___a yellow school bus driving down a street.mp4,Pair2\cogvideo\cogvideo\08787___a yellow school bus driving down a street.mp4,1,fake,Pair2,cogvideo,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair2_cogvideo_cogvideo_08787__a_yellow_school_bus_driving_down_a_street.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\10070___the back of a van filled with bags of drugs.mp4,Pair2\mora\mora\10070___the back of a van filled with bags of drugs.mp4,1,fake,Pair2,mora,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair2_mora_mora_10070__the_back_of_a_van_filled_with_bags_of_drugs.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-828040e4-9aca-515d-a9bc-3dd881ef1ed7.mp4,Pair1\pika\pika\pika-828040e4-9aca-515d-a9bc-3dd881ef1ed7.mp4,1,fake,Pair1,pika,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair1_pika_pika_pika-828040e4-9aca-515d-a9bc-3dd881ef1ed7.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\02778___a map of japan with a red face on it.mp4,Pair2\mora\mora\02778___a map of japan with a red face on it.mp4,1,fake,Pair2,mora,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair2_mora_mora_02778__a_map_of_japan_with_a_red_face_on_it.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-b186afc4-3c50-566e-8091-11c41ac75c2b.mp4,Pair1\pika\pika\pika-b186afc4-3c50-566e-8091-11c41ac75c2b.mp4,1,fake,Pair1,pika,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair1_pika_pika_pika-b186afc4-3c50-566e-8091-11c41ac75c2b.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\05668___a tractor driving down a dirt road.mp4,Pair2\musev\musev\05668___a tractor driving down a dirt road.mp4,1,fake,Pair2,musev,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair2_musev_musev_05668__a_tractor_driving_down_a_dirt_road.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vc2\vc2\vc-3d912141-6b6e-5cfd-8c30-12bad1a64b89.mp4,Pair1\vc2\vc2\vc-3d912141-6b6e-5cfd-8c30-12bad1a64b89.mp4,1,fake,Pair1,vc2,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair1_vc2_vc2_vc-3d912141-6b6e-5cfd-8c30-12bad1a64b89.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vc2\vc2\vc-ff2c8815-2aff-5fdb-8394-1917fb571f42.mp4,Pair1\vc2\vc2\vc-ff2c8815-2aff-5fdb-8394-1917fb571f42.mp4,1,fake,Pair1,vc2,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair1_vc2_vc2_vc-ff2c8815-2aff-5fdb-8394-1917fb571f42.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-e06925ad-b463-54de-b811-4986d1fe04fe.mp4,Pair1\pika\pika\pika-e06925ad-b463-54de-b811-4986d1fe04fe.mp4,1,fake,Pair1,pika,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair1_pika_pika_pika-e06925ad-b463-54de-b811-4986d1fe04fe.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\05067___a lone skier in the middle of a snowy mountain.mp4,Pair2\cogvideo\cogvideo\05067___a lone skier in the middle of a snowy mountain.mp4,1,fake,Pair2,cogvideo,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair2_cogvideo_cogvideo_05067__a_lone_skier_in_the_middle_of_a_snowy_mountain.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-12576125-3471-5ed6-9be2-055b7a86f8ce.mp4,Pair1\t2vz\t2vz\t2vz-12576125-3471-5ed6-9be2-055b7a86f8ce.mp4,1,fake,Pair1,t2vz,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair1_t2vz_t2vz_t2vz-12576125-3471-5ed6-9be2-055b7a86f8ce.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\09705___a screen shot of a character in a game.mp4,Pair2\cogvideo\cogvideo\09705___a screen shot of a character in a game.mp4,1,fake,Pair2,cogvideo,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair2_cogvideo_cogvideo_09705__a_screen_shot_of_a_character_in_a_game.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-ed905ae2-ee34-529c-a804-3ce2d5e7e939.mp4,Pair1\pika\pika\pika-ed905ae2-ee34-529c-a804-3ce2d5e7e939.mp4,1,fake,Pair1,pika,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair1_pika_pika_pika-ed905ae2-ee34-529c-a804-3ce2d5e7e939.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vc2\vc2\vc-af7aa6cd-c500-5cc9-bb3a-27e557edeb6c.mp4,Pair1\vc2\vc2\vc-af7aa6cd-c500-5cc9-bb3a-27e557edeb6c.mp4,1,fake,Pair1,vc2,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair1_vc2_vc2_vc-af7aa6cd-c500-5cc9-bb3a-27e557edeb6c.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\03071___a shelf with a variety of metal items on it.mp4,Pair2\mora\mora\03071___a shelf with a variety of metal items on it.mp4,1,fake,Pair2,mora,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair2_mora_mora_03071__a_shelf_with_a_variety_of_metal_items_on_it.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-3726faf1-874e-5a95-8b2f-87b7e04766a7.mp4,Pair1\t2vz\t2vz\t2vz-3726faf1-874e-5a95-8b2f-87b7e04766a7.mp4,1,fake,Pair1,t2vz,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair1_t2vz_t2vz_t2vz-3726faf1-874e-5a95-8b2f-87b7e04766a7.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\02141___a building with a fire hydrant on the side of it.mp4,Pair2\mora\mora\02141___a building with a fire hydrant on the side of it.mp4,1,fake,Pair2,mora,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair2_mora_mora_02141__a_building_with_a_fire_hydrant_on_the_side_of_it.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\06848___a coach being carried on the shoulders of his players.mp4,Pair2\mora\mora\06848___a coach being carried on the shoulders of his players.mp4,1,fake,Pair2,mora,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair2_mora_mora_06848__a_coach_being_carried_on_the_shoulders_of_his_players.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\10264___two stuffed animals standing next to a desk.mp4,Pair2\cogvideo\cogvideo\10264___two stuffed animals standing next to a desk.mp4,1,fake,Pair2,cogvideo,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair2_cogvideo_cogvideo_10264__two_stuffed_animals_standing_next_to_a_desk.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\08595___a picture of a motorcycle with a light on it.mp4,Pair2\mora\mora\08595___a picture of a motorcycle with a light on it.mp4,1,fake,Pair2,mora,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair2_mora_mora_08595__a_picture_of_a_motorcycle_with_a_light_on_it.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\11382___a wooden chest of drawers sitting on top of a counter.mp4,Pair2\musev\musev\11382___a wooden chest of drawers sitting on top of a counter.mp4,1,fake,Pair2,musev,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair2_musev_musev_11382__a_wooden_chest_of_drawers_sitting_on_top_of_a_counter.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\02476___a park that is flooded with water.mp4,Pair2\musev\musev\02476___a park that is flooded with water.mp4,1,fake,Pair2,musev,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair2_musev_musev_02476__a_park_that_is_flooded_with_water.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-15d13bf9-a053-5dfe-a244-32086ec1c77b.mp4,Pair1\ms\ms\ms-15d13bf9-a053-5dfe-a244-32086ec1c77b.mp4,1,fake,Pair1,ms,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair1_ms_ms_ms-15d13bf9-a053-5dfe-a244-32086ec1c77b.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-8eeeefe2-5303-5ec2-895d-394d73ded281.mp4,Pair1\pika\pika\pika-8eeeefe2-5303-5ec2-895d-394d73ded281.mp4,1,fake,Pair1,pika,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair1_pika_pika_pika-8eeeefe2-5303-5ec2-895d-394d73ded281.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\06819___a table topped with ingredients for a cake.mp4,Pair2\cogvideo\cogvideo\06819___a table topped with ingredients for a cake.mp4,1,fake,Pair2,cogvideo,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair2_cogvideo_cogvideo_06819__a_table_topped_with_ingredients_for_a_cake.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\12336___a close up of a bird in a cage.mp4,Pair2\musev\musev\12336___a close up of a bird in a cage.mp4,1,fake,Pair2,musev,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair2_musev_musev_12336__a_close_up_of_a_bird_in_a_cage.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\08003___an airplane flying through a clear blue sky.mp4,Pair2\musev\musev\08003___an airplane flying through a clear blue sky.mp4,1,fake,Pair2,musev,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair2_musev_musev_08003__an_airplane_flying_through_a_clear_blue_sky.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\06329___a brown and white bird sitting in a tree.mp4,Pair2\musev\musev\06329___a brown and white bird sitting in a tree.mp4,1,fake,Pair2,musev,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair2_musev_musev_06329__a_brown_and_white_bird_sitting_in_a_tree.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-7b1711ba-3c30-539f-8ba7-5dff10e848c6.mp4,Pair1\ms\ms\ms-7b1711ba-3c30-539f-8ba7-5dff10e848c6.mp4,1,fake,Pair1,ms,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair1_ms_ms_ms-7b1711ba-3c30-539f-8ba7-5dff10e848c6.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\01857___a young boy sitting at a counter with a bowl of food.mp4,Pair2\musev\musev\01857___a young boy sitting at a counter with a bowl of food.mp4,1,fake,Pair2,musev,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair2_musev_musev_01857__a_young_boy_sitting_at_a_counter_with_a_bowl_of_food.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\06831___a weather map with snow on it.mp4,Pair2\cogvideo\cogvideo\06831___a weather map with snow on it.mp4,1,fake,Pair2,cogvideo,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair2_cogvideo_cogvideo_06831__a_weather_map_with_snow_on_it.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\svd\svd\08583___a computer screen showing a drawing of a horse.mp4,Pair2\svd\svd\08583___a computer screen showing a drawing of a horse.mp4,1,fake,Pair2,svd,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair2_svd_svd_08583__a_computer_screen_showing_a_drawing_of_a_horse.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\00609___a couple of kids playing basketball on a court.mp4,Pair2\cogvideo\cogvideo\00609___a couple of kids playing basketball on a court.mp4,1,fake,Pair2,cogvideo,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair2_cogvideo_cogvideo_00609__a_couple_of_kids_playing_basketball_on_a_court.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\12577___the cbs logo on a blue background.mp4,Pair2\cogvideo\cogvideo\12577___the cbs logo on a blue background.mp4,1,fake,Pair2,cogvideo,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair2_cogvideo_cogvideo_12577__the_cbs_logo_on_a_blue_background.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-a91ce67d-d3cc-5c0b-a386-21036e392c74.mp4,Pair1\t2vz\t2vz\t2vz-a91ce67d-d3cc-5c0b-a386-21036e392c74.mp4,1,fake,Pair1,t2vz,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair1_t2vz_t2vz_t2vz-a91ce67d-d3cc-5c0b-a386-21036e392c74.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vc2\vc2\vc-52085ef4-0f41-54af-a053-fa5dc9ede520.mp4,Pair1\vc2\vc2\vc-52085ef4-0f41-54af-a053-fa5dc9ede520.mp4,1,fake,Pair1,vc2,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair1_vc2_vc2_vc-52085ef4-0f41-54af-a053-fa5dc9ede520.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-89ed5c66-7b9e-5447-ae61-2e8f9ce6a9a9.mp4,Pair1\t2vz\t2vz\t2vz-89ed5c66-7b9e-5447-ae61-2e8f9ce6a9a9.mp4,1,fake,Pair1,t2vz,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair1_t2vz_t2vz_t2vz-89ed5c66-7b9e-5447-ae61-2e8f9ce6a9a9.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\03690___a row of bottles of milk sitting on a shelf.mp4,Pair2\mora\mora\03690___a row of bottles of milk sitting on a shelf.mp4,1,fake,Pair2,mora,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair2_mora_mora_03690__a_row_of_bottles_of_milk_sitting_on_a_shelf.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-3d22a760-43ce-5ddf-a6a6-2813cf54d6b7.mp4,Pair1\pika\pika\pika-3d22a760-43ce-5ddf-a6a6-2813cf54d6b7.mp4,1,fake,Pair1,pika,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair1_pika_pika_pika-3d22a760-43ce-5ddf-a6a6-2813cf54d6b7.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\svd\svd\12192___a close up of a doll laying on a bed.mp4,Pair2\svd\svd\12192___a close up of a doll laying on a bed.mp4,1,fake,Pair2,svd,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair2_svd_svd_12192__a_close_up_of_a_doll_laying_on_a_bed.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\06882___a group of basketball players posing for a picture.mp4,Pair2\musev\musev\06882___a group of basketball players posing for a picture.mp4,1,fake,Pair2,musev,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair2_musev_musev_06882__a_group_of_basketball_players_posing_for_a_picture.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\09691___a group of geisha dolls sitting on a bamboo pole.mp4,Pair2\musev\musev\09691___a group of geisha dolls sitting on a bamboo pole.mp4,1,fake,Pair2,musev,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair2_musev_musev_09691__a_group_of_geisha_dolls_sitting_on_a_bamboo_pole.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-c9b2959a-0cce-5df3-90e3-e0a70895dd77.mp4,Pair1\t2vz\t2vz\t2vz-c9b2959a-0cce-5df3-90e3-e0a70895dd77.mp4,1,fake,Pair1,t2vz,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair1_t2vz_t2vz_t2vz-c9b2959a-0cce-5df3-90e3-e0a70895dd77.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-25580f7b-c375-508d-9bb3-0cb7e318744a.mp4,Pair1\pika\pika\pika-25580f7b-c375-508d-9bb3-0cb7e318744a.mp4,1,fake,Pair1,pika,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair1_pika_pika_pika-25580f7b-c375-508d-9bb3-0cb7e318744a.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-ff2b6437-8e05-5974-948a-46e35895dc41.mp4,Pair1\pika\pika\pika-ff2b6437-8e05-5974-948a-46e35895dc41.mp4,1,fake,Pair1,pika,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair1_pika_pika_pika-ff2b6437-8e05-5974-948a-46e35895dc41.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-ccb9b3b6-4648-507c-a041-71a022447232.mp4,Pair1\t2vz\t2vz\t2vz-ccb9b3b6-4648-507c-a041-71a022447232.mp4,1,fake,Pair1,t2vz,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair1_t2vz_t2vz_t2vz-ccb9b3b6-4648-507c-a041-71a022447232.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\12030___a young boy standing in the grass with a sign that says $ 200.mp4,Pair2\cogvideo\cogvideo\12030___a young boy standing in the grass with a sign that says $ 200.mp4,1,fake,Pair2,cogvideo,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair2_cogvideo_cogvideo_12030__a_young_boy_standing_in_the_grass_with_a_sign_that_says_$_200.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vc2\vc2\vc-70d666ee-bd5d-5ade-b0d1-b5b9085d5ca5.mp4,Pair1\vc2\vc2\vc-70d666ee-bd5d-5ade-b0d1-b5b9085d5ca5.mp4,1,fake,Pair1,vc2,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair1_vc2_vc2_vc-70d666ee-bd5d-5ade-b0d1-b5b9085d5ca5.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-ed3a73af-7a1d-529c-9cd3-a6d5a43e06d1.mp4,Pair1\pika\pika\pika-ed3a73af-7a1d-529c-9cd3-a6d5a43e06d1.mp4,1,fake,Pair1,pika,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair1_pika_pika_pika-ed3a73af-7a1d-529c-9cd3-a6d5a43e06d1.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\13849___a tree branch with ants crawling on it.mp4,Pair2\musev\musev\13849___a tree branch with ants crawling on it.mp4,1,fake,Pair2,musev,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair2_musev_musev_13849__a_tree_branch_with_ants_crawling_on_it.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\01040___a close up of a pair of scissors.mp4,Pair2\mora\mora\01040___a close up of a pair of scissors.mp4,1,fake,Pair2,mora,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair2_mora_mora_01040__a_close_up_of_a_pair_of_scissors.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-426d9667-3ab8-5792-9634-aa99a5c2be26.mp4,Pair1\pika\pika\pika-426d9667-3ab8-5792-9634-aa99a5c2be26.mp4,1,fake,Pair1,pika,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair1_pika_pika_pika-426d9667-3ab8-5792-9634-aa99a5c2be26.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vc2\vc2\vc-12576125-3471-5ed6-9be2-055b7a86f8ce.mp4,Pair1\vc2\vc2\vc-12576125-3471-5ed6-9be2-055b7a86f8ce.mp4,1,fake,Pair1,vc2,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair1_vc2_vc2_vc-12576125-3471-5ed6-9be2-055b7a86f8ce.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\11137___a clock with the words amazon's uniform design for echo echo echo echo echo echo echo echo echo echo echo echo echo echo echo echo echo echo echo.mp4,Pair2\cogvideo\cogvideo\11137___a clock with the words amazon's uniform design for echo echo echo echo echo echo echo echo echo echo echo echo echo echo echo echo echo echo echo.mp4,1,fake,Pair2,cogvideo,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair2_cogvideo_cogvideo_11137__a_clock_with_the_words_amazon's_uniform_design_for_echo_echo_echo_echo_echo_echo_echo_echo_echo_echo_echo_echo_echo_echo_echo_echo_echo_echo_echo.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\06848___a coach being carried on the shoulders of his players.mp4,Pair2\cogvideo\cogvideo\06848___a coach being carried on the shoulders of his players.mp4,1,fake,Pair2,cogvideo,GenVidBench,False,D:\HaitongNi\MEngProject_SecondBench\02_D3\cache\frames\fake\Pair2_cogvideo_cogvideo_06848__a_coach_being_carried_on_the_shoulders_of_his_players.mp4,1
