path,rel_path,label,label_name,pair,generator_id,benchmark,missing,content_path,target
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\08787___a yellow school bus driving down a street.mp4,Pair2\cogvideo\cogvideo\08787___a yellow school bus driving down a street.mp4,1,fake,Pair2,cogvideo,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\08787___a yellow school bus driving down a street.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\10070___the back of a van filled with bags of drugs.mp4,Pair2\mora\mora\10070___the back of a van filled with bags of drugs.mp4,1,fake,Pair2,mora,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\10070___the back of a van filled with bags of drugs.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-828040e4-9aca-515d-a9bc-3dd881ef1ed7.mp4,Pair1\pika\pika\pika-828040e4-9aca-515d-a9bc-3dd881ef1ed7.mp4,1,fake,Pair1,pika,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-828040e4-9aca-515d-a9bc-3dd881ef1ed7.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\02778___a map of japan with a red face on it.mp4,Pair2\mora\mora\02778___a map of japan with a red face on it.mp4,1,fake,Pair2,mora,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\02778___a map of japan with a red face on it.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-b186afc4-3c50-566e-8091-11c41ac75c2b.mp4,Pair1\pika\pika\pika-b186afc4-3c50-566e-8091-11c41ac75c2b.mp4,1,fake,Pair1,pika,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-b186afc4-3c50-566e-8091-11c41ac75c2b.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\05668___a tractor driving down a dirt road.mp4,Pair2\musev\musev\05668___a tractor driving down a dirt road.mp4,1,fake,Pair2,musev,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\05668___a tractor driving down a dirt road.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vc2\vc2\vc-3d912141-6b6e-5cfd-8c30-12bad1a64b89.mp4,Pair1\vc2\vc2\vc-3d912141-6b6e-5cfd-8c30-12bad1a64b89.mp4,1,fake,Pair1,vc2,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vc2\vc2\vc-3d912141-6b6e-5cfd-8c30-12bad1a64b89.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vc2\vc2\vc-ff2c8815-2aff-5fdb-8394-1917fb571f42.mp4,Pair1\vc2\vc2\vc-ff2c8815-2aff-5fdb-8394-1917fb571f42.mp4,1,fake,Pair1,vc2,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vc2\vc2\vc-ff2c8815-2aff-5fdb-8394-1917fb571f42.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-e06925ad-b463-54de-b811-4986d1fe04fe.mp4,Pair1\pika\pika\pika-e06925ad-b463-54de-b811-4986d1fe04fe.mp4,1,fake,Pair1,pika,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-e06925ad-b463-54de-b811-4986d1fe04fe.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\05067___a lone skier in the middle of a snowy mountain.mp4,Pair2\cogvideo\cogvideo\05067___a lone skier in the middle of a snowy mountain.mp4,1,fake,Pair2,cogvideo,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\05067___a lone skier in the middle of a snowy mountain.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-12576125-3471-5ed6-9be2-055b7a86f8ce.mp4,Pair1\t2vz\t2vz\t2vz-12576125-3471-5ed6-9be2-055b7a86f8ce.mp4,1,fake,Pair1,t2vz,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-12576125-3471-5ed6-9be2-055b7a86f8ce.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\09705___a screen shot of a character in a game.mp4,Pair2\cogvideo\cogvideo\09705___a screen shot of a character in a game.mp4,1,fake,Pair2,cogvideo,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\09705___a screen shot of a character in a game.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-ed905ae2-ee34-529c-a804-3ce2d5e7e939.mp4,Pair1\pika\pika\pika-ed905ae2-ee34-529c-a804-3ce2d5e7e939.mp4,1,fake,Pair1,pika,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-ed905ae2-ee34-529c-a804-3ce2d5e7e939.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vc2\vc2\vc-af7aa6cd-c500-5cc9-bb3a-27e557edeb6c.mp4,Pair1\vc2\vc2\vc-af7aa6cd-c500-5cc9-bb3a-27e557edeb6c.mp4,1,fake,Pair1,vc2,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vc2\vc2\vc-af7aa6cd-c500-5cc9-bb3a-27e557edeb6c.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\03071___a shelf with a variety of metal items on it.mp4,Pair2\mora\mora\03071___a shelf with a variety of metal items on it.mp4,1,fake,Pair2,mora,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\03071___a shelf with a variety of metal items on it.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-3726faf1-874e-5a95-8b2f-87b7e04766a7.mp4,Pair1\t2vz\t2vz\t2vz-3726faf1-874e-5a95-8b2f-87b7e04766a7.mp4,1,fake,Pair1,t2vz,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-3726faf1-874e-5a95-8b2f-87b7e04766a7.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\02141___a building with a fire hydrant on the side of it.mp4,Pair2\mora\mora\02141___a building with a fire hydrant on the side of it.mp4,1,fake,Pair2,mora,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\02141___a building with a fire hydrant on the side of it.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\06848___a coach being carried on the shoulders of his players.mp4,Pair2\mora\mora\06848___a coach being carried on the shoulders of his players.mp4,1,fake,Pair2,mora,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\06848___a coach being carried on the shoulders of his players.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\10264___two stuffed animals standing next to a desk.mp4,Pair2\cogvideo\cogvideo\10264___two stuffed animals standing next to a desk.mp4,1,fake,Pair2,cogvideo,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\10264___two stuffed animals standing next to a desk.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\08595___a picture of a motorcycle with a light on it.mp4,Pair2\mora\mora\08595___a picture of a motorcycle with a light on it.mp4,1,fake,Pair2,mora,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\08595___a picture of a motorcycle with a light on it.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\11382___a wooden chest of drawers sitting on top of a counter.mp4,Pair2\musev\musev\11382___a wooden chest of drawers sitting on top of a counter.mp4,1,fake,Pair2,musev,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\11382___a wooden chest of drawers sitting on top of a counter.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\02476___a park that is flooded with water.mp4,Pair2\musev\musev\02476___a park that is flooded with water.mp4,1,fake,Pair2,musev,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\02476___a park that is flooded with water.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-15d13bf9-a053-5dfe-a244-32086ec1c77b.mp4,Pair1\ms\ms\ms-15d13bf9-a053-5dfe-a244-32086ec1c77b.mp4,1,fake,Pair1,ms,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-15d13bf9-a053-5dfe-a244-32086ec1c77b.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-8eeeefe2-5303-5ec2-895d-394d73ded281.mp4,Pair1\pika\pika\pika-8eeeefe2-5303-5ec2-895d-394d73ded281.mp4,1,fake,Pair1,pika,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-8eeeefe2-5303-5ec2-895d-394d73ded281.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\06819___a table topped with ingredients for a cake.mp4,Pair2\cogvideo\cogvideo\06819___a table topped with ingredients for a cake.mp4,1,fake,Pair2,cogvideo,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\06819___a table topped with ingredients for a cake.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\12336___a close up of a bird in a cage.mp4,Pair2\musev\musev\12336___a close up of a bird in a cage.mp4,1,fake,Pair2,musev,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\12336___a close up of a bird in a cage.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\08003___an airplane flying through a clear blue sky.mp4,Pair2\musev\musev\08003___an airplane flying through a clear blue sky.mp4,1,fake,Pair2,musev,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\08003___an airplane flying through a clear blue sky.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\06329___a brown and white bird sitting in a tree.mp4,Pair2\musev\musev\06329___a brown and white bird sitting in a tree.mp4,1,fake,Pair2,musev,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\06329___a brown and white bird sitting in a tree.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-7b1711ba-3c30-539f-8ba7-5dff10e848c6.mp4,Pair1\ms\ms\ms-7b1711ba-3c30-539f-8ba7-5dff10e848c6.mp4,1,fake,Pair1,ms,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-7b1711ba-3c30-539f-8ba7-5dff10e848c6.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\01857___a young boy sitting at a counter with a bowl of food.mp4,Pair2\musev\musev\01857___a young boy sitting at a counter with a bowl of food.mp4,1,fake,Pair2,musev,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\01857___a young boy sitting at a counter with a bowl of food.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\06831___a weather map with snow on it.mp4,Pair2\cogvideo\cogvideo\06831___a weather map with snow on it.mp4,1,fake,Pair2,cogvideo,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\06831___a weather map with snow on it.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\svd\svd\08583___a computer screen showing a drawing of a horse.mp4,Pair2\svd\svd\08583___a computer screen showing a drawing of a horse.mp4,1,fake,Pair2,svd,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\svd\svd\08583___a computer screen showing a drawing of a horse.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\00609___a couple of kids playing basketball on a court.mp4,Pair2\cogvideo\cogvideo\00609___a couple of kids playing basketball on a court.mp4,1,fake,Pair2,cogvideo,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\00609___a couple of kids playing basketball on a court.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\12577___the cbs logo on a blue background.mp4,Pair2\cogvideo\cogvideo\12577___the cbs logo on a blue background.mp4,1,fake,Pair2,cogvideo,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\12577___the cbs logo on a blue background.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-a91ce67d-d3cc-5c0b-a386-21036e392c74.mp4,Pair1\t2vz\t2vz\t2vz-a91ce67d-d3cc-5c0b-a386-21036e392c74.mp4,1,fake,Pair1,t2vz,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-a91ce67d-d3cc-5c0b-a386-21036e392c74.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vc2\vc2\vc-52085ef4-0f41-54af-a053-fa5dc9ede520.mp4,Pair1\vc2\vc2\vc-52085ef4-0f41-54af-a053-fa5dc9ede520.mp4,1,fake,Pair1,vc2,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vc2\vc2\vc-52085ef4-0f41-54af-a053-fa5dc9ede520.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-89ed5c66-7b9e-5447-ae61-2e8f9ce6a9a9.mp4,Pair1\t2vz\t2vz\t2vz-89ed5c66-7b9e-5447-ae61-2e8f9ce6a9a9.mp4,1,fake,Pair1,t2vz,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-89ed5c66-7b9e-5447-ae61-2e8f9ce6a9a9.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\03690___a row of bottles of milk sitting on a shelf.mp4,Pair2\mora\mora\03690___a row of bottles of milk sitting on a shelf.mp4,1,fake,Pair2,mora,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\03690___a row of bottles of milk sitting on a shelf.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-3d22a760-43ce-5ddf-a6a6-2813cf54d6b7.mp4,Pair1\pika\pika\pika-3d22a760-43ce-5ddf-a6a6-2813cf54d6b7.mp4,1,fake,Pair1,pika,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-3d22a760-43ce-5ddf-a6a6-2813cf54d6b7.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\svd\svd\12192___a close up of a doll laying on a bed.mp4,Pair2\svd\svd\12192___a close up of a doll laying on a bed.mp4,1,fake,Pair2,svd,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\svd\svd\12192___a close up of a doll laying on a bed.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\06882___a group of basketball players posing for a picture.mp4,Pair2\musev\musev\06882___a group of basketball players posing for a picture.mp4,1,fake,Pair2,musev,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\06882___a group of basketball players posing for a picture.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\09691___a group of geisha dolls sitting on a bamboo pole.mp4,Pair2\musev\musev\09691___a group of geisha dolls sitting on a bamboo pole.mp4,1,fake,Pair2,musev,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\09691___a group of geisha dolls sitting on a bamboo pole.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-c9b2959a-0cce-5df3-90e3-e0a70895dd77.mp4,Pair1\t2vz\t2vz\t2vz-c9b2959a-0cce-5df3-90e3-e0a70895dd77.mp4,1,fake,Pair1,t2vz,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-c9b2959a-0cce-5df3-90e3-e0a70895dd77.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-25580f7b-c375-508d-9bb3-0cb7e318744a.mp4,Pair1\pika\pika\pika-25580f7b-c375-508d-9bb3-0cb7e318744a.mp4,1,fake,Pair1,pika,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-25580f7b-c375-508d-9bb3-0cb7e318744a.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-ff2b6437-8e05-5974-948a-46e35895dc41.mp4,Pair1\pika\pika\pika-ff2b6437-8e05-5974-948a-46e35895dc41.mp4,1,fake,Pair1,pika,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-ff2b6437-8e05-5974-948a-46e35895dc41.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-ccb9b3b6-4648-507c-a041-71a022447232.mp4,Pair1\t2vz\t2vz\t2vz-ccb9b3b6-4648-507c-a041-71a022447232.mp4,1,fake,Pair1,t2vz,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-ccb9b3b6-4648-507c-a041-71a022447232.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\12030___a young boy standing in the grass with a sign that says $ 200.mp4,Pair2\cogvideo\cogvideo\12030___a young boy standing in the grass with a sign that says $ 200.mp4,1,fake,Pair2,cogvideo,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\12030___a young boy standing in the grass with a sign that says $ 200.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vc2\vc2\vc-70d666ee-bd5d-5ade-b0d1-b5b9085d5ca5.mp4,Pair1\vc2\vc2\vc-70d666ee-bd5d-5ade-b0d1-b5b9085d5ca5.mp4,1,fake,Pair1,vc2,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vc2\vc2\vc-70d666ee-bd5d-5ade-b0d1-b5b9085d5ca5.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-ed3a73af-7a1d-529c-9cd3-a6d5a43e06d1.mp4,Pair1\pika\pika\pika-ed3a73af-7a1d-529c-9cd3-a6d5a43e06d1.mp4,1,fake,Pair1,pika,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-ed3a73af-7a1d-529c-9cd3-a6d5a43e06d1.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\13849___a tree branch with ants crawling on it.mp4,Pair2\musev\musev\13849___a tree branch with ants crawling on it.mp4,1,fake,Pair2,musev,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\13849___a tree branch with ants crawling on it.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\01040___a close up of a pair of scissors.mp4,Pair2\mora\mora\01040___a close up of a pair of scissors.mp4,1,fake,Pair2,mora,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\01040___a close up of a pair of scissors.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-426d9667-3ab8-5792-9634-aa99a5c2be26.mp4,Pair1\pika\pika\pika-426d9667-3ab8-5792-9634-aa99a5c2be26.mp4,1,fake,Pair1,pika,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-426d9667-3ab8-5792-9634-aa99a5c2be26.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vc2\vc2\vc-12576125-3471-5ed6-9be2-055b7a86f8ce.mp4,Pair1\vc2\vc2\vc-12576125-3471-5ed6-9be2-055b7a86f8ce.mp4,1,fake,Pair1,vc2,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\vc2\vc2\vc-12576125-3471-5ed6-9be2-055b7a86f8ce.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\11137___a clock with the words amazon's uniform design for echo echo echo echo echo echo echo echo echo echo echo echo echo echo echo echo echo echo echo.mp4,Pair2\cogvideo\cogvideo\11137___a clock with the words amazon's uniform design for echo echo echo echo echo echo echo echo echo echo echo echo echo echo echo echo echo echo echo.mp4,1,fake,Pair2,cogvideo,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\11137___a clock with the words amazon's uniform design for echo echo echo echo echo echo echo echo echo echo echo echo echo echo echo echo echo echo echo.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\06848___a coach being carried on the shoulders of his players.mp4,Pair2\cogvideo\cogvideo\06848___a coach being carried on the shoulders of his players.mp4,1,fake,Pair2,cogvideo,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\06848___a coach being carried on the shoulders of his players.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\05529___a boat floating in the middle of a body of water.mp4,Pair2\mora\mora\05529___a boat floating in the middle of a body of water.mp4,1,fake,Pair2,mora,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\05529___a boat floating in the middle of a body of water.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\04273___a red rectangle with a white background.mp4,Pair2\musev\musev\04273___a red rectangle with a white background.mp4,1,fake,Pair2,musev,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\04273___a red rectangle with a white background.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-2c48b7e5-b4e6-5152-83b8-287aa74afb8f.mp4,Pair1\t2vz\t2vz\t2vz-2c48b7e5-b4e6-5152-83b8-287aa74afb8f.mp4,1,fake,Pair1,t2vz,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-2c48b7e5-b4e6-5152-83b8-287aa74afb8f.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\04343___a screenshot of a video game.mp4,Pair2\cogvideo\cogvideo\04343___a screenshot of a video game.mp4,1,fake,Pair2,cogvideo,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\04343___a screenshot of a video game.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\07591___a picture of an egg on a blue background.mp4,Pair2\cogvideo\cogvideo\07591___a picture of an egg on a blue background.mp4,1,fake,Pair2,cogvideo,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\07591___a picture of an egg on a blue background.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-e06925ad-b463-54de-b811-4986d1fe04fe.mp4,Pair1\t2vz\t2vz\t2vz-e06925ad-b463-54de-b811-4986d1fe04fe.mp4,1,fake,Pair1,t2vz,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\t2vz\t2vz\t2vz-e06925ad-b463-54de-b811-4986d1fe04fe.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-1d8e9939-76eb-5dc8-aab3-a78612eceb41.mp4,Pair1\pika\pika\pika-1d8e9939-76eb-5dc8-aab3-a78612eceb41.mp4,1,fake,Pair1,pika,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\pika\pika\pika-1d8e9939-76eb-5dc8-aab3-a78612eceb41.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\svd\svd\03689___the reflection of a cat in the window of a car.mp4,Pair2\svd\svd\03689___the reflection of a cat in the window of a car.mp4,1,fake,Pair2,svd,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\svd\svd\03689___the reflection of a cat in the window of a car.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\00321___a piece of paper sitting on top of a wooden table.mp4,Pair2\musev\musev\00321___a piece of paper sitting on top of a wooden table.mp4,1,fake,Pair2,musev,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\00321___a piece of paper sitting on top of a wooden table.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-21a72913-48de-5e80-85bf-da10c639ab49.mp4,Pair1\ms\ms\ms-21a72913-48de-5e80-85bf-da10c639ab49.mp4,1,fake,Pair1,ms,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-21a72913-48de-5e80-85bf-da10c639ab49.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\svd\svd\11382___a wooden chest of drawers sitting on top of a counter.mp4,Pair2\svd\svd\11382___a wooden chest of drawers sitting on top of a counter.mp4,1,fake,Pair2,svd,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\svd\svd\11382___a wooden chest of drawers sitting on top of a counter.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\08595___a picture of a motorcycle with a light on it.mp4,Pair2\cogvideo\cogvideo\08595___a picture of a motorcycle with a light on it.mp4,1,fake,Pair2,cogvideo,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\cogvideo\cogvideo\08595___a picture of a motorcycle with a light on it.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\01482___a long hallway with numbers on the walls.mp4,Pair2\musev\musev\01482___a long hallway with numbers on the walls.mp4,1,fake,Pair2,musev,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\musev\musev\01482___a long hallway with numbers on the walls.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\01784___president barack obama giving a speech in front of an american flag.mp4,Pair2\mora\mora\01784___president barack obama giving a speech in front of an american flag.mp4,1,fake,Pair2,mora,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair2\mora\mora\01784___president barack obama giving a speech in front of an american flag.mp4,1
F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-3d912141-6b6e-5cfd-8c30-12bad1a64b89.mp4,Pair1\ms\ms\ms-3d912141-6b6e-5cfd-8c30-12bad1a64b89.mp4,1,fake,Pair1,ms,GenVidBench,False,F:\MEngDatasets\GenVidBench\GenVidBench\Pair1\ms\ms\ms-3d912141-6b6e-5cfd-8c30-12bad1a64b89.mp4,1
